Sample(20Hz),X_Pos,Y_Pos,Z_Pos,Roll,Pitch,Yaw
75,-0.1635,-0.1174,0.2555,3.0622,0.1596,1.1993
76,-0.166,-0.1184,0.2558,3.0621,0.1642,1.1993
77,-0.1684,-0.1193,0.2559,3.0618,0.1691,1.1994
78,-0.1707,-0.12,0.256,3.0617,0.1739,1.1994
79,-0.1731,-0.1204,0.2557,3.0616,0.1786,1.1994
80,-0.1747,-0.121,0.2561,3.0616,0.183,1.1994
81,-0.1772,-0.1213,0.2559,3.0617,0.1872,1.1993
82,-0.1788,-0.1219,0.2562,3.0617,0.1918,1.1993
83,-0.1809,-0.1221,0.2561,3.0618,0.196,1.1993
84,-0.1835,-0.1222,0.2558,3.0615,0.2011,1.1994
85,-0.1851,-0.1227,0.2561,3.0616,0.2055,1.1993
86,-0.1874,-0.1228,0.256,3.0617,0.2097,1.1993
87,-0.1897,-0.1228,0.2557,3.0615,0.2147,1.1993
88,-0.1912,-0.1232,0.2561,3.0615,0.2191,1.1993
89,-0.1936,-0.1233,0.256,3.0616,0.2232,1.1993
90,-0.1959,-0.1232,0.2558,3.0614,0.2282,1.1993
91,-0.1974,-0.1236,0.2561,3.0614,0.2326,1.1993
92,-0.1997,-0.1236,0.256,3.0615,0.2367,1.1992
93,-0.202,-0.1235,0.2558,3.0613,0.2416,1.1993
94,-0.2035,-0.1238,0.2562,3.0613,0.2459,1.1993
95,-0.2058,-0.1237,0.2561,3.0614,0.25,1.1992
96,-0.207,-0.1237,0.256,3.0612,0.2541,1.1993
97,-0.2077,-0.1236,0.2559,3.0612,0.2558,1.1993
98,-0.208,-0.1236,0.2559,3.0611,0.2568,1.1993
99,-0.2081,-0.1236,0.2558,3.0611,0.2575,1.1993
100,-0.2079,-0.1239,0.2558,3.0609,0.2587,1.1994
101,-0.2075,-0.1243,0.2559,3.0607,0.2601,1.1995
102,-0.2069,-0.1249,0.256,3.0605,0.2616,1.1996
103,-0.2063,-0.1255,0.2561,3.0603,0.2632,1.1997
104,-0.2052,-0.1264,0.2561,3.0602,0.2649,1.1998
105,-0.2038,-0.1276,0.256,3.0601,0.2668,1.1999
106,-0.2024,-0.129,0.2557,3.0601,0.2683,1.1999
107,-0.2012,-0.1303,0.2556,3.0601,0.2698,1.2
108,-0.2002,-0.1314,0.2555,3.06,0.2713,1.2
109,-0.1989,-0.1329,0.2552,3.06,0.2725,1.2
110,-0.1979,-0.1342,0.2551,3.06,0.2737,1.2
111,-0.1973,-0.1348,0.2551,3.06,0.2746,1.2001
112,-0.1971,-0.1351,0.2551,3.0599,0.275,1.2001
113,-0.1969,-0.1352,0.2551,3.0599,0.2752,1.2001
114,-0.1973,-0.1359,0.2553,3.06,0.276,1.2001
115,-0.1981,-0.1368,0.2558,3.0603,0.2783,1.1999
116,-0.1992,-0.1378,0.2564,3.0606,0.2814,1.1998
117,-0.201,-0.139,0.2566,3.0608,0.2853,1.1997
118,-0.2032,-0.1401,0.2567,3.0607,0.2895,1.1997
119,-0.2047,-0.141,0.2573,3.0608,0.294,1.1996
120,-0.2071,-0.1417,0.2572,3.0609,0.2982,1.1995
121,-0.2094,-0.1423,0.257,3.0607,0.3032,1.1996
122,-0.2116,-0.1427,0.2569,3.0606,0.3081,1.1996
123,-0.213,-0.1433,0.2574,3.0608,0.3124,1.1995
124,-0.2151,-0.1435,0.2571,3.0609,0.3167,1.1995
125,-0.2175,-0.1438,0.257,3.0607,0.3213,1.1995
126,-0.219,-0.1443,0.2576,3.0608,0.326,1.1994
127,-0.2214,-0.1444,0.2572,3.0608,0.3304,1.1994
128,-0.2237,-0.1445,0.2571,3.0606,0.3355,1.1995
129,-0.2251,-0.145,0.2576,3.0607,0.34,1.1994
130,-0.2273,-0.1449,0.2574,3.0607,0.3443,1.1994
131,-0.2298,-0.145,0.2571,3.0605,0.3495,1.1995
132,-0.2312,-0.1455,0.2577,3.0605,0.3539,1.1994
133,-0.2337,-0.1454,0.2573,3.0606,0.3582,1.1994
134,-0.236,-0.1452,0.2569,3.0604,0.3634,1.1995
135,-0.2374,-0.1457,0.2575,3.0604,0.3679,1.1994
136,-0.2398,-0.1456,0.2572,3.0605,0.3722,1.1994
137,-0.2413,-0.1461,0.2577,3.0604,0.3769,1.1994
138,-0.2437,-0.146,0.2573,3.0605,0.3812,1.1994
139,-0.246,-0.1459,0.2571,3.0602,0.3863,1.1995
140,-0.2473,-0.1463,0.2576,3.0603,0.3908,1.1994
141,-0.2498,-0.1462,0.2573,3.0603,0.3947,1.1994
142,-0.2519,-0.1462,0.2571,3.0601,0.3999,1.1995
143,-0.2534,-0.1466,0.2576,3.0601,0.4044,1.1994
144,-0.2559,-0.1465,0.2572,3.0602,0.4084,1.1994
145,-0.2576,-0.147,0.2578,3.0601,0.4133,1.1994
146,-0.26,-0.1468,0.2573,3.0602,0.418,1.1994
147,-0.2615,-0.1472,0.2578,3.0601,0.4226,1.1993
148,-0.264,-0.147,0.2573,3.0601,0.4269,1.1994
149,-0.2655,-0.1474,0.2578,3.06,0.4316,1.1993
150,-0.2678,-0.1472,0.2573,3.0601,0.4359,1.1994
151,-0.2702,-0.1472,0.257,3.0599,0.4405,1.1994
152,-0.2715,-0.1475,0.2575,3.0599,0.4452,1.1993
153,-0.2741,-0.1475,0.2572,3.06,0.4495,1.1994
154,-0.2756,-0.1479,0.2577,3.0599,0.4541,1.1993
155,-0.2781,-0.1478,0.2574,3.0599,0.4584,1.1994
156,-0.2804,-0.1477,0.2569,3.0597,0.4634,1.1994
157,-0.2819,-0.1481,0.2574,3.0598,0.4679,1.1993
158,-0.2843,-0.148,0.257,3.0598,0.4721,1.1994
159,-0.2858,-0.1483,0.2575,3.0598,0.4767,1.1993
160,-0.2882,-0.1482,0.257,3.0598,0.481,1.1993
161,-0.2898,-0.1486,0.2574,3.0598,0.4857,1.1993
162,-0.2922,-0.1484,0.257,3.0598,0.49,1.1993
163,-0.2938,-0.1487,0.2574,3.0597,0.4946,1.1993
164,-0.2964,-0.1487,0.2571,3.0598,0.4989,1.1993
165,-0.2979,-0.149,0.2574,3.0597,0.5038,1.1992
166,-0.3002,-0.149,0.2571,3.0597,0.5079,1.1993
167,-0.3018,-0.1493,0.2575,3.0597,0.5124,1.1992
168,-0.3032,-0.1495,0.2569,3.0597,0.5163,1.1992
169,-0.3035,-0.1501,0.2567,3.0594,0.52,1.1993
170,-0.3032,-0.1511,0.2564,3.0592,0.5226,1.1994
171,-0.3026,-0.1524,0.2563,3.0591,0.5248,1.1995
172,-0.302,-0.1536,0.2562,3.0591,0.5269,1.1996
173,-0.3011,-0.1552,0.2562,3.0591,0.5287,1.1996
174,-0.3003,-0.1568,0.2562,3.059,0.5308,1.1997
175,-0.2993,-0.1586,0.2561,3.059,0.5324,1.1997
176,-0.2983,-0.1605,0.256,3.0591,0.5342,1.1997
177,-0.2974,-0.1621,0.2561,3.0591,0.5359,1.1997
178,-0.2964,-0.1639,0.256,3.059,0.5376,1.1997
179,-0.2954,-0.1655,0.2561,3.059,0.5392,1.1997
180,-0.2944,-0.1673,0.2561,3.059,0.5408,1.1997
181,-0.2934,-0.1691,0.256,3.059,0.5423,1.1997
182,-0.2925,-0.1706,0.256,3.0591,0.5438,1.1997
183,-0.2914,-0.1725,0.256,3.0591,0.5453,1.1997
184,-0.2904,-0.1742,0.256,3.0591,0.5467,1.1997
185,-0.2893,-0.1759,0.256,3.0591,0.5481,1.1997
186,-0.2883,-0.1776,0.256,3.0591,0.5495,1.1997
187,-0.2873,-0.1793,0.256,3.059,0.5508,1.1997
188,-0.2862,-0.1809,0.2561,3.059,0.5521,1.1997
189,-0.285,-0.1827,0.2561,3.059,0.5534,1.1997
190,-0.284,-0.1843,0.2561,3.059,0.5547,1.1997
191,-0.283,-0.1859,0.2562,3.059,0.5558,1.1997
192,-0.2825,-0.1867,0.2562,3.059,0.5567,1.1998
193,-0.2822,-0.1871,0.2562,3.059,0.5571,1.1998
194,-0.282,-0.1873,0.2562,3.059,0.5573,1.1998
195,-0.2825,-0.1879,0.2566,3.059,0.5583,1.1998
196,-0.2834,-0.1887,0.2572,3.0592,0.5611,1.1997
197,-0.2853,-0.1895,0.257,3.0592,0.5651,1.1996
198,-0.2866,-0.1903,0.2576,3.0592,0.5698,1.1995
199,-0.2889,-0.1909,0.2571,3.0593,0.5745,1.1995
200,-0.2903,-0.1917,0.2577,3.0592,0.5797,1.1994
201,-0.2926,-0.1922,0.2571,3.0593,0.5846,1.1995
202,-0.2941,-0.1929,0.2577,3.0592,0.5899,1.1994
203,-0.2965,-0.1933,0.2572,3.0593,0.5948,1.1994
204,-0.2979,-0.1941,0.2578,3.0592,0.6001,1.1993
205,-0.3004,-0.1944,0.2572,3.0592,0.6051,1.1994
206,-0.3018,-0.1951,0.2577,3.0592,0.6104,1.1993
207,-0.3042,-0.1955,0.2571,3.0592,0.6154,1.1993
208,-0.3056,-0.1961,0.2575,3.0591,0.6208,1.1993
209,-0.308,-0.1966,0.2571,3.0592,0.6254,1.1993
210,-0.3095,-0.1973,0.2576,3.0591,0.6309,1.1992
211,-0.3116,-0.1976,0.2571,3.0592,0.636,1.1993
212,-0.3131,-0.1982,0.2576,3.0591,0.6408,1.1992
213,-0.3156,-0.1987,0.257,3.0592,0.6457,1.1992
214,-0.3172,-0.1994,0.2575,3.0591,0.6513,1.1992
215,-0.3196,-0.1997,0.2568,3.0592,0.6565,1.1992
216,-0.3211,-0.2004,0.2572,3.0591,0.662,1.1992
217,-0.3234,-0.2008,0.2568,3.0592,0.667,1.1992
218,-0.3251,-0.2015,0.2573,3.0591,0.6723,1.1991
219,-0.3273,-0.2019,0.2567,3.0592,0.6776,1.1991
220,-0.3287,-0.2025,0.257,3.0592,0.6827,1.1991
221,-0.3302,-0.2032,0.2575,3.0593,0.6871,1.1991
222,-0.3328,-0.2035,0.2568,3.0593,0.6923,1.1991
223,-0.3344,-0.2042,0.2571,3.0592,0.6978,1.199
224,-0.336,-0.2048,0.2575,3.0594,0.7026,1.199
225,-0.3382,-0.2051,0.2568,3.0593,0.7078,1.199
226,-0.34,-0.2057,0.2571,3.0593,0.7128,1.199
227,-0.3414,-0.2063,0.2574,3.0594,0.7178,1.1989
228,-0.3441,-0.2066,0.2565,3.0594,0.7227,1.199
229,-0.346,-0.2073,0.2568,3.0593,0.7284,1.199
230,-0.3475,-0.2079,0.257,3.0594,0.7337,1.1989
231,-0.3492,-0.2085,0.2572,3.0595,0.7385,1.1989
232,-0.3516,-0.2089,0.2567,3.0595,0.7436,1.1989
233,-0.3533,-0.2094,0.2568,3.0594,0.7489,1.1989
234,-0.355,-0.21,0.257,3.0595,0.7538,1.1988
235,-0.3565,-0.2105,0.2571,3.0596,0.7587,1.1988
236,-0.359,-0.2109,0.2565,3.0596,0.7635,1.1988
237,-0.3604,-0.2111,0.2561,3.0594,0.7683,1.1988
238,-0.361,-0.2112,0.2559,3.0594,0.7706,1.1988
239,-0.3614,-0.2113,0.2558,3.0594,0.7718,1.1988
240,-0.3616,-0.2114,0.2555,3.0593,0.7726,1.1989
241,-0.3617,-0.2119,0.2554,3.059,0.7738,1.199
242,-0.3615,-0.2127,0.2551,3.0587,0.7754,1.1991
243,-0.361,-0.2136,0.2549,3.0584,0.777,1.1992
244,-0.3602,-0.2151,0.2547,3.0582,0.7786,1.1993
245,-0.3593,-0.2165,0.2545,3.0582,0.7803,1.1994
246,-0.3583,-0.218,0.2544,3.0581,0.7817,1.1994
247,-0.3573,-0.2196,0.2543,3.0581,0.7831,1.1994
248,-0.3563,-0.2212,0.2542,3.0581,0.7844,1.1994
249,-0.3553,-0.2228,0.2542,3.0581,0.7858,1.1995
250,-0.3542,-0.2244,0.2542,3.0581,0.7871,1.1995
251,-0.3532,-0.2261,0.2541,3.058,0.7883,1.1995
252,-0.3521,-0.2277,0.2541,3.058,0.7896,1.1995
253,-0.351,-0.2293,0.2541,3.058,0.7908,1.1995
254,-0.3501,-0.2308,0.254,3.058,0.7919,1.1995
255,-0.3489,-0.2325,0.254,3.058,0.793,1.1995
256,-0.3478,-0.2342,0.254,3.058,0.7941,1.1995
257,-0.3465,-0.236,0.254,3.058,0.7953,1.1995
258,-0.3454,-0.2376,0.254,3.058,0.7964,1.1995
259,-0.3443,-0.2392,0.2539,3.058,0.7974,1.1995
260,-0.3432,-0.2408,0.2539,3.058,0.7984,1.1995
261,-0.342,-0.2424,0.2538,3.058,0.7994,1.1995
262,-0.3409,-0.244,0.2538,3.058,0.8003,1.1995
263,-0.3397,-0.2456,0.2537,3.058,0.8012,1.1995
264,-0.3386,-0.2472,0.2537,3.058,0.8021,1.1995
265,-0.3374,-0.2488,0.2537,3.058,0.803,1.1995
266,-0.3362,-0.2504,0.2536,3.0579,0.8038,1.1995
267,-0.3351,-0.2518,0.2536,3.0579,0.8046,1.1995
268,-0.3339,-0.2535,0.2536,3.0579,0.8053,1.1995
269,-0.3328,-0.2549,0.2535,3.0579,0.8061,1.1995
270,-0.3316,-0.2565,0.2535,3.0579,0.8068,1.1995
271,-0.3303,-0.2581,0.2535,3.0579,0.8075,1.1995
272,-0.329,-0.2597,0.2534,3.0579,0.8082,1.1995
273,-0.329,-0.2609,0.2539,3.0579,0.8097,1.1995
274,-0.3296,-0.2621,0.2546,3.058,0.8131,1.1995
275,-0.3303,-0.2633,0.2552,3.0582,0.8175,1.1994
276,-0.3314,-0.2649,0.2559,3.0583,0.8224,1.1993
277,-0.3325,-0.2661,0.2564,3.0585,0.8276,1.1992
278,-0.3346,-0.268,0.2556,3.0586,0.8327,1.1991
279,-0.3359,-0.2692,0.2559,3.0587,0.8392,1.1991
280,-0.337,-0.2703,0.2563,3.0589,0.8444,1.199
281,-0.3385,-0.2717,0.2568,3.0591,0.8498,1.199
282,-0.34,-0.2729,0.2571,3.0592,0.8553,1.1989
283,-0.342,-0.2742,0.2565,3.0592,0.8611,1.1988
284,-0.3435,-0.2753,0.2567,3.0592,0.867,1.1988
285,-0.345,-0.2764,0.2569,3.0594,0.8724,1.1988
286,-0.3465,-0.2775,0.2571,3.0595,0.878,1.1988
287,-0.3481,-0.2786,0.2572,3.0596,0.8836,1.1987
288,-0.35,-0.2796,0.2565,3.0596,0.8894,1.1987
289,-0.3518,-0.2808,0.2565,3.0596,0.8954,1.1987
290,-0.3535,-0.2819,0.2566,3.0597,0.9009,1.1987
291,-0.355,-0.2829,0.2567,3.0599,0.907,1.1987
292,-0.3565,-0.2839,0.2567,3.0599,0.9124,1.1987
293,-0.358,-0.2849,0.2568,3.06,0.918,1.1986
294,-0.3597,-0.2859,0.2568,3.0601,0.9231,1.1986
295,-0.3614,-0.287,0.2568,3.0601,0.929,1.1986
296,-0.3629,-0.2879,0.2568,3.0602,0.9348,1.1986
297,-0.3646,-0.289,0.2568,3.0603,0.94,1.1986
298,-0.3665,-0.2902,0.2568,3.0603,0.946,1.1986
299,-0.368,-0.291,0.2567,3.0604,0.9523,1.1985
300,-0.3699,-0.2921,0.2565,3.0604,0.9578,1.1985
301,-0.3716,-0.2931,0.2564,3.0604,0.9635,1.1985
302,-0.3733,-0.294,0.2563,3.0605,0.9692,1.1985
303,-0.375,-0.295,0.2562,3.0605,0.9749,1.1985
304,-0.3767,-0.296,0.2561,3.0606,0.9806,1.1986
305,-0.3784,-0.2969,0.256,3.0606,0.9863,1.1986
306,-0.3801,-0.2979,0.2559,3.0607,0.992,1.1986
307,-0.3818,-0.2988,0.2558,3.0607,0.9977,1.1986
308,-0.3835,-0.2998,0.2557,3.0608,1.0034,1.1986
309,-0.3853,-0.3007,0.2555,3.0608,1.0092,1.1986
310,-0.3872,-0.3017,0.2554,3.0609,1.0149,1.1986
311,-0.3886,-0.3025,0.2553,3.0609,1.021,1.1986
312,-0.3904,-0.3035,0.2552,3.061,1.0261,1.1986
313,-0.3919,-0.3043,0.2551,3.061,1.0319,1.1986
314,-0.3937,-0.3053,0.2551,3.0611,1.0372,1.1986
315,-0.3955,-0.3062,0.255,3.0611,1.0431,1.1986
316,-0.3972,-0.3072,0.2549,3.0612,1.049,1.1986
317,-0.399,-0.3081,0.2548,3.0612,1.0547,1.1987
318,-0.4007,-0.309,0.2546,3.0613,1.0605,1.1987
319,-0.4025,-0.3099,0.2545,3.0613,1.0662,1.1987
320,-0.4042,-0.3108,0.2544,3.0613,1.0719,1.1987
321,-0.406,-0.3117,0.2543,3.0614,1.0776,1.1987
322,-0.4077,-0.3125,0.2542,3.0614,1.0833,1.1987
323,-0.4094,-0.3134,0.2541,3.0615,1.089,1.1987
324,-0.4114,-0.3144,0.254,3.0615,1.0947,1.1987
325,-0.413,-0.3152,0.2539,3.0615,1.1008,1.1988
326,-0.4147,-0.3161,0.2538,3.0616,1.1063,1.1988
327,-0.4166,-0.317,0.2537,3.0616,1.1119,1.1988
328,-0.4183,-0.3178,0.2536,3.0616,1.118,1.1988
329,-0.42,-0.3186,0.2535,3.0616,1.1234,1.1988
330,-0.4217,-0.3195,0.2534,3.0617,1.129,1.1988
331,-0.4235,-0.3203,0.2534,3.0617,1.1346,1.1988
332,-0.425,-0.3211,0.2533,3.0617,1.1402,1.1989
333,-0.4268,-0.322,0.2533,3.0618,1.1454,1.1989
334,-0.4286,-0.3229,0.2533,3.0618,1.1513,1.1989
335,-0.4304,-0.3237,0.2532,3.0618,1.157,1.1989
336,-0.432,-0.3245,0.2531,3.0619,1.1627,1.1989
337,-0.4338,-0.3254,0.2531,3.0619,1.1679,1.1989
338,-0.4356,-0.3262,0.2531,3.0619,1.1738,1.1989
339,-0.4374,-0.3271,0.253,3.0619,1.1796,1.1989
340,-0.4392,-0.3279,0.253,3.062,1.1853,1.1989
341,-0.441,-0.3288,0.2529,3.062,1.191,1.1989
342,-0.4428,-0.3296,0.2528,3.062,1.1967,1.1989
343,-0.4446,-0.3304,0.2528,3.062,1.2023,1.199
344,-0.4463,-0.3311,0.2522,3.062,1.2073,1.199
